tahun,bulan,kota_kabupaten,kecamatan,kelurahan,jenis_kelamin ,jumlah
2020,8,JAKARTA SELATAN,PESANGGRAHAN,ULUJAMI,Perempuan,22
2020,8,JAKARTA TIMUR,MATRAMAN,PISANGAN BARU,Perempuan,14
2020,8,JAKARTA TIMUR,MATRAMAN,UTAN KAYU UTARA,Perempuan,20
2020,8,JAKARTA TIMUR,MATRAMAN,KAYU MANIS,Perempuan,10
2020,8,JAKARTA TIMUR,MATRAMAN,PALMERIAM,Perempuan,5
2020,8,JAKARTA TIMUR,MATRAMAN,KEBON MANGGIS,Perempuan,7
2020,8,JAKARTA TIMUR,MATRAMAN,UTAN KAYU SELATAN,Perempuan,18
2020,8,JAKARTA TIMUR,PULO GADUNG,PULO GADUNG,Perempuan,30
2020,8,JAKARTA TIMUR,PULO GADUNG,PISANGAN TIMUR,Perempuan,17
2020,8,JAKARTA TIMUR,PULO GADUNG,CIPINANG,Perempuan,21
2020,8,JAKARTA TIMUR,PULO GADUNG,JATINEGARA KAUM,Perempuan,10
2020,8,JAKARTA TIMUR,PULO GADUNG,RAWAMANGUN,Perempuan,25
2020,8,JAKARTA TIMUR,PULO GADUNG,KAYU PUTIH,Perempuan,29
2020,8,JAKARTA TIMUR,PULO GADUNG,JATI,Perempuan,22
2020,8,JAKARTA TIMUR,JATINEGARA,KAMPUNG MELAYU,Perempuan,17
2020,8,JAKARTA TIMUR,JATINEGARA,BIDARA CINA,Perempuan,22
2020,8,JAKARTA TIMUR,JATINEGARA,BALI MESTER,Perempuan,3
2020,8,JAKARTA TIMUR,JATINEGARA,RAWA BUNGA,Perempuan,10
2020,8,JAKARTA TIMUR,JATINEGARA,CIPINANG CEMPEDAK,Perempuan,12
2020,8,JAKARTA TIMUR,JATINEGARA,CIPINANG MUARA,Perempuan,34
2020,8,JAKARTA TIMUR,JATINEGARA,CIPINANG BESAR SELATAN,Perempuan,32
2020,8,JAKARTA TIMUR,JATINEGARA,CIPINANG BESAR UTARA,Perempuan,37
2020,8,JAKARTA TIMUR,KRAMATJATI,KRAMATJATI,Perempuan,20
2020,8,JAKARTA TIMUR,KRAMATJATI,TENGAH,Perempuan,31
2020,8,JAKARTA TIMUR,KRAMATJATI,DUKUH,Perempuan,25
2020,8,JAKARTA TIMUR,KRAMATJATI,BATU AMPAR,Perempuan,36
2020,8,JAKARTA TIMUR,KRAMATJATI,BALEKAMBANG,Perempuan,11
2020,8,JAKARTA TIMUR,KRAMATJATI,CILILITAN,Perempuan,41
2020,8,JAKARTA TIMUR,KRAMATJATI,CAWANG,Perempuan,19
2020,8,JAKARTA TIMUR,PASAR REBO,GEDONG,Perempuan,24
2020,8,JAKARTA TIMUR,PASAR REBO,BARU,Perempuan,26
2020,8,JAKARTA TIMUR,PASAR REBO,CIJANTUNG,Perempuan,38
2020,8,JAKARTA TIMUR,PASAR REBO,KALISARI,Perempuan,42
2020,8,JAKARTA TIMUR,PASAR REBO,PEKAYON,Perempuan,30
2020,8,JAKARTA TIMUR,CAKUNG,JATINEGARA,Perempuan,53
2020,8,JAKARTA TIMUR,CAKUNG,RAWA TERATE,Perempuan,10
2020,8,JAKARTA TIMUR,CAKUNG,PENGGILINGAN,Perempuan,73
2020,8,JAKARTA TIMUR,CAKUNG,CAKUNG TIMUR,Perempuan,35
2020,8,JAKARTA TIMUR,CAKUNG,PULO GEBANG,Perempuan,127
2020,8,JAKARTA TIMUR,CAKUNG,UJUNG MENTENG,Perempuan,30
2020,8,JAKARTA TIMUR,CAKUNG,CAKUNG BARAT,Perempuan,51
2020,8,JAKARTA TIMUR,DUREN SAWIT,DUREN SAWIT,Perempuan,47
2020,8,JAKARTA TIMUR,DUREN SAWIT,PONDOK BAMBU,Perempuan,48
2020,8,JAKARTA TIMUR,DUREN SAWIT,KLENDER,Perempuan,42
2020,8,JAKARTA TIMUR,DUREN SAWIT,PONDOK KELAPA,Perempuan,61
2020,8,JAKARTA TIMUR,DUREN SAWIT,MALAKA SARI,Perempuan,19
2020,8,JAKARTA TIMUR,DUREN SAWIT,MALAKA JAYA,Perempuan,20
2020,8,JAKARTA TIMUR,DUREN SAWIT,PONDOK KOPI,Perempuan,46
2020,8,JAKARTA TIMUR,MAKASAR,MAKASAR,Perempuan,13
2020,8,JAKARTA TIMUR,MAKASAR,PINANGRANTI,Perempuan,39
2020,8,JAKARTA TIMUR,MAKASAR,KEBON PALA,Perempuan,26
2020,8,JAKARTA TIMUR,MAKASAR,HALIM PERDANA KUSUMAH,Perempuan,16
2020,8,JAKARTA TIMUR,MAKASAR,CIPINANG MELAYU,Perempuan,18
2020,8,JAKARTA TIMUR,CIRACAS,CIRACAS,Perempuan,71
2020,8,JAKARTA TIMUR,CIRACAS,CIBUBUR,Perempuan,53
2020,8,JAKARTA TIMUR,CIRACAS,KELAPA DUA WETAN,Perempuan,39
2020,8,JAKARTA TIMUR,CIRACAS,SUSUKAN,Perempuan,26
2020,8,JAKARTA TIMUR,CIRACAS,RAMBUTAN,Perempuan,31
2020,8,JAKARTA TIMUR,CIPAYUNG,CIPAYUNG,Perempuan,26
2020,8,JAKARTA TIMUR,CIPAYUNG,CILANGKAP,Perempuan,15
2020,8,JAKARTA TIMUR,CIPAYUNG,PONDOK RANGGON,Perempuan,28
2020,8,JAKARTA TIMUR,CIPAYUNG,MUNJUL,Perempuan,13
2020,8,JAKARTA TIMUR,CIPAYUNG,SETU,Perempuan,17
2020,8,JAKARTA TIMUR,CIPAYUNG,BAMBU APUS,Perempuan,20
2020,8,JAKARTA TIMUR,CIPAYUNG,LUBANG BUAYA,Perempuan,68
2020,8,JAKARTA TIMUR,CIPAYUNG,CEGER,Perempuan,19
